Row.names	Control	CNV	PCV	Row.names.y	label.CNV	label.PCV	label.both	sum_formula	compound_name	logFC.PCV	AveExpr.PCV	t.PCV	P.Value.PCV	adj.P.Val.PCV	B.PCV	label.PCV	logFC.CNV	AveExpr.CNV	t.CNV	P.Value.CNV	adj.P.Val.CNV	B.CNV	label.CNV	FC_ctrl_CNV	FC_ctrl_PCV
820_C11H20N2O2_[M+H]+	1607.791005	1663.585975	1361.737206	820_C11H20N2O2_[M+H]+	Not significant	Not significant	Not significant	C11H20N2O2	14-Bipiperidine-1-carboxylicacid	0.65871238	9.99124233	1.482585005	0.143593565	0.354830795	-6.065925725	Not significant	-0.110571792	9.99124233	-0.245656138	0.806814898	0.916565455	-7.113181414	Not significant	1.034702875	0.846961578
824_C10H15N3O5_[M+H]+	2612.404205	3516.90215	6336.822882	824_C10H15N3O5_[M+H]+	Not significant	ControlVsPCV	ControlvsPCV	C10H15N3O5	5-MethylcytidinePyro-L-glutaminyl-L-glutamine	-1.744860572	11.02684799	-2.980910092	0.004219119	0.047696628	-2.969820803	ControlVsPCV	-0.853019113	11.02684799	-1.438961645	0.155625579	0.375966977	-6.102909562	Not significant	1.346232005	2.425667081
826_C32H51NO12_[M+H]+	10221.9795	12971.7589	8485.2365	826_C32H51NO12_[M+H]+	Not significant	Not significant	Not significant	C32H51NO12	(3a5b7a12a)-24-(carboxymethyl)amino-112-dihydroxy-24-oxocholan-3-yl-b-D-Glucopyranosiduronicacid(3a5b7a12a)-24-(carboxymethyl)amino-112-dihydroxy-24-oxocholan-3-yl-b-D-Glucopyranosiduronicacid(2S3S4S5R6R)-6-{(1S2S5R7R9R10R11S15R16S)-14-(2R)-4-(carboxymethyl)carbamoylbutan-2-yl-916-dihydroxy-215-dimethyltetracyclo8.7.0.0^{27}.0^{1115}heptadecan-5-yloxy}-345-trihydroxyoxane-2-carboxylicacid	0.321621508	12.69636243	0.769224217	0.444878888	0.676480991	-6.858947548	Not significant	0.285586662	12.69636243	0.674225663	0.502844048	0.7020127	-6.914779725	Not significant	1.269006546	0.830097194
828_C14H25NO4_[M+H]+	1650.484917	4686.558873	1524.516691	828_C14H25NO4_[M+H]+	Not significant	Not significant	Not significant	C14H25NO4	N-(3-hydroxy-decanoyl)-homoserinelactone	-0.434082838	10.41715729	-0.901527085	0.371033483	0.621967521	-6.748534519	Not significant	-1.048745661	10.41715729	-2.149987003	0.035734556	0.124686954	-4.895921556	Not significant	2.839504211	0.92367805
830_C15H35N5O2S_[M+Na]+	144.1782438	552.2775083	151.5434586	830_C15H35N5O2S_[M+Na]+	Not significant	Not significant	Not significant	C15H35N5O2S	UNKNOWN_413	-1.004909369	6.896721325	-1.036087299	0.306083203	0.567478258	-6.521931144	Not significant	-1.551400162	6.896721325	-1.382098903	0.174239558	0.397832686	-5.968862624	Not significant	3.830519042	1.051084092
832_C32H62NO8P_[M+H]+	22933.23	12334.74865	12116.45901	832_C32H62NO8P_[M+H]+	ControlVsCNV	ControlVsPCV	Both	C32H62NO8P	1-dodecanoyl-2-(9Z-pentadecenoyl)-glycero-3-phosphoethanolamine1-tridecanoyl-2-(9Z-tetradecenoyl)-glycero-3-phosphoethanolamine1-(9Z-tetradecenoyl)-2-tridecanoyl-glycero-3-phosphoethanolamine1-(9Z-pentadecenoyl)-2-dodecanoyl-glycero-3-phosphoethanolamine	2.139335023	13.03286395	3.04333561	0.003534487	0.041474297	-2.818090821	ControlVsPCV	2.151735601	13.03286395	2.97933545	0.004237888	0.023836099	-2.96074554	ControlVsCNV	0.537854836	0.528336349
834_C21H28O6_[M+H]+	24704.2609	11465.31179	25997.43175	834_C21H28O6_[M+H]+	Not significant	Not significant	Not significant	C21H28O6	18-Oxocortisol111214-Trihydroxy-7-methoxy-81113-abietatrien-206-olide12alpha-Hydroxy-1318-dehydroparain16&alpha;-hydroxyprednisolone?	0.29286051	13.36694938	0.4063204	0.686001266	0.831474382	-7.073229764	Not significant	1.626080336	13.36694938	2.226944055	0.029844088	0.110220993	-4.738710135	Not significant	0.464102603	1.052346065
836_C13H12N2O3_[M+H]+	111.4514846	225.4046356	282.2348991	836_C13H12N2O3_[M+H]+	Not significant	Not significant	Not significant	C13H12N2O3	IndolylacryloylglycineHaematopodin	-1.059464291	7.185127132	-2.338035518	0.023263481	0.118777322	-4.459865208	Not significant	-0.858742231	7.185127132	-1.922747102	0.059991464	0.187246084	-5.296600313	Not significant	2.022446237	2.532356568
838_C21H31NO6_[M+H]+	15536.57294	7309.860908	15445.18099	838_C21H31NO6_[M+H]+	Not significant	Not significant	Not significant	C21H31NO6	UNKNOWN_415	0.199930387	12.93235965	0.384818903	0.701777901	0.839364475	-7.081806794	Not significant	1.261257754	12.93235965	2.396298603	0.019803994	0.079661622	-4.376520462	Not significant	0.470493779	0.994117625
84_C15H18N4O3_[M+H]+	2038.487756	2111.74061	2264.215155	84_C15H18N4O3_[M+H]+	Not significant	Not significant	Not significant	C15H18N4O3	Histidinyl-PhenylalaninePhenylalanyl-Histidine	0.331061111	10.59185393	0.761945492	0.449177291	0.678155291	-6.864525588	Not significant	0.182773885	10.59185393	0.415230623	0.67950387	0.833201174	-7.056643908	Not significant	1.0359349	1.110732772
842_C19H35N5O7_[M+H]+	1329.75855	40413.44064	4233.8586	842_C19H35N5O7_[M+H]+	ControlVsCNV	Not significant	ControlvsCNV	C19H35N5O7	UNKNOWN_417	-1.000052699	11.21333856	-1.831504224	0.072158056	0.223714106	-5.508121363	Not significant	-2.105792083	11.21333856	-3.806799659	0.000341475	0.003724086	-0.608848749	ControlVsCNV	30.39156292	3.183930346
846_C32H51NO11_[M+H]+	21238.425	28423.3325	32339.346	846_C32H51NO11_[M+H]+	Not significant	Not significant	Not significant	C32H51NO11	Glycochenodeoxycholicacid3-glucuronide?	-0.419305567	14.31603495	-1.226473246	0.224972334	0.469705752	-6.405808725	Not significant	-0.358108048	14.31603495	-1.033953547	0.305446243	0.545494374	-6.608203594	Not significant	1.338297567	1.52268099
848_C18H24N4O_[M+K]+	1772.321636	2457.01505	2240.40085	848_C18H24N4O_[M+K]+	Not significant	Not significant	Not significant	C18H24N4O	Granisetron	-0.958538648	10.38536285	-1.936874505	0.057632677	0.194983546	-5.319013908	Not significant	-0.941611437	10.38536285	-1.878118861	0.065390631	0.19874464	-5.412986051	Not significant	1.38632571	1.264105118
850_C5H11NO2_[M+H]+	92213.77	107784.01	122664.145	850_C5H11NO2_[M+H]+	Not significant	Not significant	Not significant	C5H11NO2	BetaineL-ValineVaporoleN-Methyl-a-aminoisobutyricacid5-AminopentanoicacidNorvalineAmylNitrite4R-aminopentanoicacid4S-aminopentanoicacid4-amino-pentanoicacid5-amino-pentanoicacid2S-amino-pentanoicacid2-Amino-3-methylbutanoicacid	-0.23835187	16.5902787	-1.103809526	0.274230458	0.534058056	-6.546994231	Not significant	-0.202494816	16.5902787	-0.925654632	0.358457827	0.592318014	-6.713722127	Not significant	1.168849403	1.330215054
852_C27H52O11S_[M+H]+	380.8151837	32406.32945	13919.0832	852_C27H52O11S_[M+H]+	ControlVsCNV	Not significant	ControlvsCNV	C27H52O11S	1-octaadecanoyl-3-(6-sulfo-alpha-D-quinovosyl)-sn-glycerol	-2.235591795	10.04287224	-2.175075062	0.033783865	0.140835021	-4.858584036	Not significant	-3.591995411	10.04287224	-3.401550848	0.001230106	0.008384619	-1.806832265	ControlVsCNV	85.09726197	36.55075688
856_C17H27NO4_[M+H]+	28290.1785	48389.2525	24183.3505	856_C17H27NO4_[M+H]+	Not significant	Not significant	Not significant	C17H27NO4	NadololMetipranolol3-(2E5Z7E)-deca-257-trienoyloxy-4-(trimethylazaniumyl)butanoate	0.372182798	14.54134358	1.004975987	0.319079289	0.57687373	-6.650371017	Not significant	-0.450752865	14.54134358	-1.201426974	0.23446449	0.474560224	-6.422992404	Not significant	1.710461194	0.854832022
858_C11H14O5_[M+H]+	4540.557	7667.595828	7398.535234	858_C11H14O5_[M+H]+	Not significant	Not significant	Not significant	C11H14O5	345-TrimethoxyphenylacetateGenipin246-Trimethoxyphenylacetate4-Hydroxy-(34-dihydroxyphenyl)-valericacidDihydrosinapicacid3-(4-Hydroxy-3-methoxyphenyl)-2-methyllacticacidmethyl2-hydroxy-3-(4-hydroxy-3-methoxyphenyl)propanoate3-(45-dihydroxy-23-dimethoxyphenyl)propanal5-(3-hydroxyprop-1-en-1-yl)-34-dimethoxybenzene-12-diol2-(2-hydroxy-34-dimethoxyphenyl)propanoicacid5-(35-dihydroxyphenyl)-4-hydroxypentanoicacid5-(345-trihydroxyphenyl)pentanoicacid3-(2-hydroxy-34-dimethoxyphenyl)propanoicacid3-methylfuran-(25-diyl)-dipropionicacid3-(5-carboxymethyl-34-dimethylfuran-2-yl)-propionicacid	-0.322864117	12.18086439	-0.888903705	0.377723602	0.626233861	-6.759804798	Not significant	-0.715546947	12.18086439	-1.94461022	0.056672215	0.179914876	-5.292154005	Not significant	1.688690579	1.629433401
86_C11H19N3O6_[M+H]+	3370.790401	2139.335973	2658.109944	86_C11H19N3O6_[M+H]+	Not significant	Not significant	Not significant	C11H19N3O6	Ophthalmicacid	-0.218706065	10.77137313	-0.464050953	0.644377158	0.811945579	-7.047880493	Not significant	0.231912395	10.77137313	0.47894788	0.633806415	0.804513966	-7.013974084	Not significant	0.634668941	0.788571708
860_C32H66O17_[M+H]+	557.9638585	12704.28331	6592.607822	860_C32H66O17_[M+H]+	ControlVsCNV	Not significant	ControlvsCNV	C32H66O17	UNKNOWN_424	-1.446798863	10.33797749	-2.028772886	0.047076667	0.171137532	-5.146523612	Not significant	-2.995211762	10.33797749	-4.14583774	0.000111632	0.001905999	0.460268496	ControlVsCNV	22.76900756	11.81547464
864_C19H40O9_[M+H]+	4474.761555	38478.90088	17241.98872	864_C19H40O9_[M+H]+	Not significant	Not significant	Not significant	C19H40O9	UNKNOWN_425	-0.760411848	12.47211448	-1.171159262	0.246319753	0.497614544	-6.471230028	Not significant	-1.44256812	12.47211448	-2.193122585	0.032318407	0.117486915	-4.80837844	Not significant	8.599095261	3.853163683
868_C21H32O5_[M+H]+	12224.8915	14814.33	11234.5085	868_C21H32O5_[M+H]+	Not significant	Not significant	Not significant	C21H32O5	TetrahydrocortisoneDihydrocortisol3a11b21-Trihydroxy-20-oxo-5b-pregnan-18-al11b21-Dihydroxy-320-oxo-5b-pregnan-18-al11b17a21-Trihydroxypreg-nenolone18-Hydroxy-11-dehydrotetrahydrocorticosteroneVanillin3-(L-menthoxy)propane-12-diolacetal3alpha17alpha21-dihydroxy-5beta-pregnane-1120-dione3beta11beta1721-tetrahydroxypregn-5-en-20-one3a11b21-Trihydroxy-20-oxo-5b-pregnan-18-al?15R16-epoxy-3beta14beta16beta-trihydroxy-1516-secopregn-5-ene-20-one	0.279381466	13.44885796	1.168074813	0.247551659	0.498870408	-6.474793445	Not significant	-0.12867886	13.44885796	-0.531055326	0.597406564	0.779257324	-7.001456395	Not significant	1.21181689	0.918986357
870_C20H39N5O5_[M+H]+	36941.8875	34334.22214	29112.588	870_C20H39N5O5_[M+H]+	Not significant	Not significant	Not significant	C20H39N5O5	UNKNOWN_426	0.409323009	14.4513247	0.787245791	0.434454381	0.665903011	-6.818019766	Not significant	0.891417499	14.4513247	1.738702935	0.087577557	0.245679312	-5.654621212	Not significant	0.929411691	0.788064443
872_C17H31NO6_[M+H]+	2031.059119	1749.673344	2390.722674	872_C17H31NO6_[M+H]+	Not significant	Not significant	Not significant	C17H31NO6	3-(9-carboxynonanoyl)oxy-4-(trimethylazaniumyl)butanoate	0.058343883	10.64254	0.173099109	0.863175688	0.929342466	-7.141435407	Not significant	0.40621649	10.64254	1.189642706	0.239029921	0.479611985	-6.436891598	Not significant	0.8614586	1.177081776
874_C38H42O4_[M+K]+	3064.316965	15939.89963	17535.2285	874_C38H42O4_[M+K]+	ControlVsCNV	ControlVsPCV	Both	C38H42O4	UNKNOWN_427	-2.693739876	12.65648849	-6.195111032	6.47E-08	7.49E-06	7.71144704	ControlVsPCV	-2.415399692	12.65648849	-5.483299154	9.50E-07	0.000146769	5.085395236	ControlVsCNV	5.201778996	5.722393832
876_C22H43N5O5_[M+H]+	40500.415	14589.75703	24428.76852	876_C22H43N5O5_[M+H]+	ControlVsCNV	ControlVsPCV	Both	C22H43N5O5	UNKNOWN_428	2.457195372	13.27881817	3.140827162	0.002650345	0.033655752	-2.552537926	ControlVsPCV	3.03915821	13.27881817	3.834574263	0.00031213	0.00357215	-0.523252339	ControlVsCNV	0.360237223	0.603173289
878_C28H54NO7P_[M+H]+	6588.238447	3645.56185	3500.822943	878_C28H54NO7P_[M+H]+	ControlVsCNV	ControlVsPCV	Both	C28H54NO7P	LysoPC(20:2(11Z14Z))1-(9Z12Z-octadecadienyl)-2-acetyl-sn-glycero-3-phosphocholine1-(11Z14Z-eicosadienoyl)-glycero-3-phosphocholine	1.527773713	11.66818373	3.920953735	0.00023555	0.006823588	-0.266403209	ControlVsPCV	1.18878536	11.66818373	3.011588482	0.003844456	0.022413904	-2.885650246	ControlVsCNV	0.553343945	0.531374657
88_C7H15NO2_[M+H]+	3680.782743	3865.32697	3776.939162	88_C7H15NO2_[M+H]+	Not significant	Not significant	Not significant	C7H15NO2	3-Dehydroxycarnitine2-Aminoheptanoate2R-aminoheptanoicacid2S-aminoheptanoicacid2-amino-heptanoicacid	-0.16075968	11.57643484	-0.463623173	0.644651506	0.811945579	-7.048109098	Not significant	-0.403391685	11.57643484	-1.148350434	0.255534106	0.501864653	-6.484563807	Not significant	1.050137223	1.026123905
880_C20H42O11_[M+H]+	2428.181	106815.7783	28209.06383	880_C20H42O11_[M+H]+	ControlVsCNV	Not significant	ControlvsCNV	C20H42O11	UNKNOWN_429	-1.310423756	12.6530643	-1.752942819	0.084983983	0.250892204	-5.630542052	Not significant	-2.880714472	12.6530643	-3.80503376	0.000348059	0.003751756	-0.612808905	ControlVsCNV	43.99003957	11.61736453
884_C21H41N5O7_[M+H]+	17391.71	374044.65	146340.13	884_C21H41N5O7_[M+H]+	ControlVsCNV	Not significant	ControlvsCNV	C21H41N5O7	Netilmicin	-1.440815862	15.4282489	-2.354015382	0.021977452	0.11575624	-4.481476658	Not significant	-2.73937528	15.4282489	-4.417858914	4.41E-05	0.001515392	1.353319223	ControlVsCNV	21.50706572	8.41436121
886_C26H39NO7S_[M+H]+	3142.966239	3219.36005	4203.009885	886_C26H39NO7S_[M+H]+	Not significant	Not significant	Not significant	C26H39NO7S	UNKNOWN_431	-0.207280129	11.46815718	-0.706308989	0.48282133	0.705954846	-6.90544319	Not significant	0.086689454	11.46815718	0.291583422	0.771644596	0.887780665	-7.100724338	Not significant	1.024306278	1.337274907
888_C10H9NO3_[M+H]+	2192.350707	2662.525384	2667.574724	888_C10H9NO3_[M+H]+	Not significant	Not significant	Not significant	C10H9NO3	5-Hydroxyindoleaceticacidxi-23-Dihydro-2-oxo-1H-indole-3-aceticacid5-Phenyl-13-oxazinane-24-dione2-Oxindole-3-acetate	0.042991437	10.79459824	0.087183911	0.930825378	0.963030274	-7.152737704	Not significant	0.160570182	10.79459824	0.321424355	0.749043319	0.874237309	-7.091492371	Not significant	1.214461434	1.216764597
890_C23H29NO9_[M+H]+	26975.9555	34558.54925	48433.988	890_C23H29NO9_[M+H]+	Not significant	Not significant	Not significant	C23H29NO9	Dihydroisomorphine-3-glucuronideDihydromorphine-3-glucuronideEtodolacacylglucuronideDihydroisomorphine-6-glucuronide	-0.836518974	14.19868709	-1.549868028	0.12660838	0.328335137	-5.966725194	Not significant	-0.119714095	14.19868709	-0.218939291	0.827465302	0.93163464	-7.119450105	Not significant	1.281087124	1.795450322
892_C11H14O3_[M+H]+	3788.855857	3823.968959	4108.258038	892_C11H14O3_[M+H]+	Not significant	Not significant	Not significant	C11H14O3	(R)-3-Hydroxy-5-phenylpentanoicacid25-Dimethoxy-4-(2-propenyl)phenolButylparabenZingeroneEthyl4-methylphenoxyacetate4-MethoxybenzylpropanoateIsobutylsalicylate26-Dimethoxy-4-(1-propenyl)phenolButylsalicylateMethoxyeugenol5-Hydroxy-2-benzyl-13-dioxane2-Benzyl-5-hydroxymethyl-13-dioxolane3-Hydroxyphenyl-valericacidEthyl4-ethoxybenzoate2-(2-Methylphenyl)-13-dioxolan-4-ylmethanol2-(3-Methylphenyl)-13-dioxolan-4-ylmethanol2-(4-Methylphenyl)-13-dioxolan-4-ylmethanol2-(2-Methylphenyl)-13-dioxan-5-ol2-(3-Methylphenyl)-13-dioxan-5-ol2-(4-Methylphenyl)-13-dioxan-5-ol2-(3-methylbut-2-en-1-yl)benzene-135-triol2-(4-hydroxy-3-methylbut-2-en-1-yl)benzene-13-diol3-(3-methylbut-2-en-1-yl)benzene-124-triol2-(33-dimethyloxiran-2-yl)methylbenzene-13-diol2-(2E)-4-hydroxy-3-methylbut-2-en-1-ylbenzene-13-diol2-(1E)-3-hydroxy-3-methylbut-1-en-1-ylbenzene-13-diol3-(1E)-3-methylbut-1-en-1-ylbenzene-124-triol2-(1E)-3-methylbut-1-en-1-ylbenzene-135-triol2-3-(propan-2-yl)oxiran-2-ylbenzene-13-diol2-(1E)-4-hydroxy-3-methylbut-1-en-1-ylbenzene-13-diol5-(4-hydroxyphenyl)pentanoicacid4-(2E)-4-hydroxy-3-methylbut-2-en-1-ylbenzene-13-diol4-(4-hydroxy-3-methylbut-2-en-1-yl)benzene-13-diol4-(3-methylbut-2-en-1-yl)benzene-123-triol5-(3-methylbut-2-en-1-yl)benzene-124-triol4-(33-dimethyloxiran-2-yl)methylbenzene-13-diol4-(3-hydroxybut-1-en-1-yl)-2-methoxyphenol3-hydroxy-4-(3-methoxyphenyl)butan-2-one4-(3-hydroxy-5-methoxyphenyl)butan-2-one1-hydroxy-4-(3-methoxyphenyl)butan-2-one4-hydroxy-4-(3-methoxyphenyl)butan-2-one	-0.328970254	11.51952874	-0.864742496	0.390739624	0.633023777	-6.780944721	Not significant	-0.287210864	11.51952874	-0.745230345	0.459139288	0.670271056	-6.864273088	Not significant	1.009267468	1.084300431
896_C13H16O4_[M+H]+	6776.731013	5984.206	7489.42452	896_C13H16O4_[M+H]+	Not significant	Not significant	Not significant	C13H16O4	EthylvanillinisobutyrateCarboxy-ibuprofen4-hydroxy-2-methoxy-3-(3-methylbut-2-en-1-yl)benzoicacid2-hydroxy-2-4-hydroxy-3-(3-methylbut-2-en-1-yl)phenylaceticacid4-hydroxy-3-methoxy-5-(3-methylbut-2-en-1-yl)benzoicacid	-0.158712216	12.26237434	-0.427933028	0.670283366	0.825169563	-7.064141324	Not significant	-0.118828209	12.26237434	-0.316260167	0.752939467	0.87575268	-7.093154128	Not significant	0.883052019	1.105167743
898_C13H18O5_[M+H]+	35552.5955	32921.4065	38754.758	898_C13H18O5_[M+H]+	Not significant	Not significant	Not significant	C13H18O5	Methyl3-(23-dihydroxy-3-methylbutyl)-4-hydroxybenzoatemethyl4-2-(2-formyl-vinyl)-3-hydroxy-5-oxo-cyclopentyl-butanoate4-(5-(3-carboxyethyl)-34-dimethylfuran-2-yl)butanoicacid5-(5-(3-carboxyethyl)-4-methylfuran-2-yl)pentanoicacid	-0.143898302	14.68039901	-0.38446718	0.7020371	0.839364475	-7.081943243	Not significant	-0.135451084	14.68039901	-0.357228074	0.722216518	0.858326554	-7.079234038	Not significant	0.925991648	1.090068319
902_C20H39N5O5_[M+H]+	15518.85108	32859.5017	27634.6755	902_C20H39N5O5_[M+H]+	Not significant	Not significant	Not significant	C20H39N5O5	UNKNOWN_440	-0.822754363	13.04463308	-0.988548285	0.326986872	0.577866063	-6.666648063	Not significant	-1.016591547	13.04463308	-1.205684512	0.232830727	0.47332036	-6.417938716	Not significant	2.117392681	1.780716585
904_C21H41N5O4S_[M+H]+	7178.7265	64125.139	37208.0565	904_C21H41N5O4S_[M+H]+	ControlVsCNV	Not significant	ControlvsCNV	C21H41N5O4S	UNKNOWN_441	-0.838652579	13.60961726	-1.418323391	0.161442798	0.382755688	-6.156857542	Not significant	-2.023556109	13.60961726	-3.378064396	0.001308883	0.008666678	-1.88042561	ControlVsCNV	8.932662221	5.183099885
906_C15H29NO4_[M+H]+	109868.025	106014.205	106161.64	906_C15H29NO4_[M+H]+	Not significant	Not significant	Not significant	C15H29NO4	L-OctanoylcarnitineO-octanoyl-R-carnitine3-(octanoyloxy)-4-(trimethylazaniumyl)butanoate	-0.111265117	16.47335837	-0.404864597	0.687065131	0.831474382	-7.073825123	Not significant	-0.264136696	16.47335837	-0.94872208	0.346695024	0.583278198	-6.692193442	Not significant	0.964923189	0.966265117
910_C33H36N4O6_[M+H]+	128954.53	232741.9607	299885.695	910_C33H36N4O6_[M+H]+	Not significant	Not significant	Not significant	C33H36N4O6	Bilirubin4E15Z-BilirubinIXa	-0.885706774	17.16182637	-1.884806105	0.06446527	0.208220576	-5.413629205	Not significant	-0.415869734	17.16182637	-0.873561574	0.385956575	0.616865078	-6.760445317	Not significant	1.804837416	2.325515009
912_C33H42N4O6_[M+H]+	9293.184907	24611.57128	33339.4925	912_C33H42N4O6_[M+H]+	Not significant	ControlVsPCV	ControlvsPCV	C33H42N4O6	D-UrobilinogenI-Urobilin	-1.908561114	13.17418977	-3.142412872	0.002638131	0.033655752	-2.548236967	ControlVsPCV	-1.398439872	13.17418977	-2.272796054	0.026757066	0.10165492	-4.642830636	Not significant	2.648346237	3.587520622
914_C18H20N2O6_[M+H]+	4360.9975	10381.4975	7666.2835	914_C18H20N2O6_[M+H]+	ControlVsCNV	ControlVsPCV	Both	C18H20N2O6	DityrosineNitrendipine	-0.738837658	12.52609775	-3.197421465	0.002245685	0.031971328	-2.398090823	ControlVsPCV	-0.921184403	12.52609775	-3.935110521	0.000224865	0.002895133	-0.210367614	ControlVsCNV	2.380532779	1.757919719
916_C11H13NO3_[M+H]+	2191.7285	1867.0415	1907.39057	916_C11H13NO3_[M+H]+	Not significant	Not significant	Not significant	C11H13NO3	N-Acetyl-L-phenylalaninePhenylpropionylglycine3-PhenylpropionylglycineN-isopropylterephthalamicacid2-Acetamido-4-methylphenylacetate	0.222844467	10.90900808	1.700094893	0.09446569	0.270276836	-5.730708246	Not significant	0.233731431	10.90900808	1.760142867	0.083651594	0.240077486	-5.618177605	Not significant	0.85185802	0.870267723
918_C17H29NO6_[M+H]+	1594.766055	2343.236427	1701.348604	918_C17H29NO6_[M+H]+	Not significant	Not significant	Not significant	C17H29NO6	UNKNOWN_444	0.706033291	9.825484866	1.299694214	0.198843426	0.435763252	-6.314810155	Not significant	0.632546915	9.825484866	1.149392192	0.255107967	0.501864653	-6.483380853	Not significant	1.46932926	1.066832718
919_C20H43NO10_[M+H]+	6155.582274	10588.92922	4246.054539	919_C20H43NO10_[M+H]+	Not significant	Not significant	Not significant	C20H43NO10	UNKNOWN_444	0.406589257	11.27834122	0.565114572	0.57417346	0.770046391	-6.995565448	Not significant	-0.393043641	11.27834122	-0.539238479	0.591784617	0.778133815	-6.997050874	Not significant	1.720215693	0.68978926
92_C14H20N2O3_[M+H]+	9036.023	19211.093	20056.49615	92_C14H20N2O3_[M+H]+	ControlVsCNV	Not significant	ControlvsCNV	C14H20N2O3	VorinostatPhenylalanyl-ValineValyl-PhenylalanineSubaphylline(2E)-N-(4-aminobutyl)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enimidicacidN-(4-aminobutyl)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enimidicacid	-1.00006818	13.04359359	-1.864345397	0.067332004	0.214490611	-5.450185616	Not significant	-1.46645968	13.04359359	-2.698524634	0.009105745	0.043066455	-3.677110038	ControlVsCNV	2.126056231	2.219615438
922_C27H40N2O4_[M+H]+	5883.878154	25411.71248	12038.15237	922_C27H40N2O4_[M+H]+	Not significant	Not significant	Not significant	C27H40N2O4	N-(4Z7Z10Z12E16Z19Z-docosahexaenoyl)-glutamine	0.042810416	12.22618433	0.060943709	0.95161338	0.973670644	-7.15470266	Not significant	-1.234932301	12.22618433	-1.735330023	0.087988707	0.245679312	-5.65981602	Not significant	4.318871299	2.045955415
